Who is the organizer my meetings in smart assitant folder?	GET event FILTER event.categories eq smart assistant
Show me the 5 most recent meetings in my calendar.	GET event ORDERBY event.start desc TOP 5
Give me the exact start time of the meetings on my calnedar that start today.	GET event FILTER event.start eq today
Show me the organizers of the meetings in my personal calendar.	GET event FILTER event.calendar eq personal
Where is the location of my yoga meetings?	GET event FILTER event.categories eq yoga
When does my all hands meeting end?	GET event SEARCH all hands
Who are the attendees of the meeting about give campaign?	GET event SEARCH give campaign
Show me the attachments of high priority events.	GET event FILTER event.importance eq High
Tell me about the events that started after last tuesday ordered by start time from oldest to newest.	GET event FILTER event.start gt last Tuesday ORDERBY event.start asc
List the meetings began after since last Tuesday arranged from oldest to newest. 	GET event FILTER event.start gt last Tuesday ORDERBY event.start asc
List out the events that have started after last Tuesday and having no attachments.	GET event FILTER event.hasAttachments eq False FILTER event.start gt last Tuesday
What events did I have without attachments that started after last tuesday?	GET event FILTER event.hasAttachments eq False FILTER event.start gt last Tuesday
Mention the events I have with attachment ending this week.	GET event FILTER event.end eq this week FILTER event.hasAttachments eq True
Give me the events I have with attachment ending this week.	GET event FILTER event.end eq this week FILTER event.hasAttachments eq True
Give me the events with attachments of holiday calendar.	GET event FILTER event.calendar eq Holidays FILTER event.hasAttachments eq True
What are the meetings in holiday calendar that has attachments?	GET event FILTER event.calendar eq Holidays FILTER event.hasAttachments eq True
Give me the high importance events.	GET event FILTER event.importance eq High
List out the important events.	GET event FILTER event.importance eq High
What are the events I have without attachment starting before monday?	GET event FILTER event.hasAttachments eq False FILTER event.start lt Monday
Please provide the meetings on my calendar without attachment starting by Monday.	GET event FILTER event.hasAttachments eq False FILTER event.start lt Monday
What are the events I have in the intranet category at Jetta's office?	GET event FILTER event.categories eq intranet FILTER event.location eq Jetta's office
Tell me the events I have in the intranet category at Jetta's office.	GET event FILTER event.categories eq intranet FILTER event.location eq Jetta's office
Tell me about my today's meetings starting from now.	GET event FILTER event.end eq today FILTER event.start gt now
Please provide the events that are going to start after now and ending today.	GET event FILTER event.end eq today FILTER event.start gt now
How may events I have with attachments?	GET event COUNT FILTER event.hasAttachments eq True
List out the number of events with attachments.	GET event COUNT FILTER event.hasAttachments eq True
Provide the events about mixed strategy ordered by start time from newest to oldest.	GET event ORDERBY event.start desc SEARCH mixed strategy
what are the events about mixed strategy ordered by start time from most recent to oldest?	GET event ORDERBY event.start desc SEARCH mixed strategy
What meetings did I have without attachments which ended tuesday?	GET event FILTER event.end eq Tuesday FILTER event.hasAttachments eq False
List the events I had without attachment which ended tuesday.	GET event FILTER event.end eq Tuesday FILTER event.hasAttachments eq False
What is the number of events in conf room 4670?	GET event COUNT FILTER event.location eq Conf Room 4670
How many events at conf room 4670?	GET event COUNT FILTER event.location eq Conf Room 4670
Which meetings started last week without attachments?	GET event FILTER event.hasAttachments eq False FILTER event.start eq last week
Give me the list of meetings started last week without attachments.	GET event FILTER event.hasAttachments eq False FILTER event.start eq last week
What events did I have without attachments about MAIZE?	GET event FILTER event.hasAttachments eq False SEARCH MAIZE
List the events I have without attachments about MAIZE.	GET event FILTER event.hasAttachments eq False SEARCH MAIZE
What are the events without attachments about chemical composition?	GET event FILTER event.hasAttachments eq False SEARCH Chemical composition
List the events without attachments about chemical composition.	GET event FILTER event.hasAttachments eq False SEARCH Chemical composition
What are the important events I have?	GET event FILTER event.importance eq High
List the important meetings that I need to attend.	GET event FILTER event.importance eq High
List the low important emails I have in work calendar.	GET event FILTER event.calendar eq Work FILTER event.importance eq Low
What meetings did I have with low importance in work calendar?	GET event FILTER event.calendar eq Work FILTER event.importance eq Low
Find the events with low importance that falls in internet categories.	GET event FILTER event.categories eq internet FILTER event.importance eq Low
Which events has low importance that falls in internet categories?	GET event FILTER event.categories eq internet FILTER event.importance eq Low
Find the event with no attachments that falls in strategy categories.	GET event FILTER event.categories eq Strategy FILTER event.hasAttachments eq False
What are the events with no attachments that falls in strategy categories?	GET event FILTER event.categories eq Strategy FILTER event.hasAttachments eq False
Give me the important events I have in professional calendar.	GET event FILTER event.calendar eq Professional FILTER event.importance eq High
What are the important events I have in the professional calendar?	GET event FILTER event.calendar eq Professional FILTER event.importance eq High
What meetings do I have today which starting from now?	GET event FILTER event.start eq today FILTER event.start gt now
Provide the list of today's meetings that are going take place from now onwards.	GET event FILTER event.start eq today FILTER event.start gt now
Give me the meeting invitation received from Benedict Branigan which are located at Katharyn's office.	GET event FILTER event.location eq Katharyn's office FILTER event.organizer eq Benedict Branigan
What are the events organized by Benedict Branigan that are located at Katharyn's office?	GET event FILTER event.location eq Katharyn's office FILTER event.organizer eq Benedict Branigan
Give me the top 63 events I have in the order newest to oldest.	GET event ORDERBY event.start desc TOP 63
Please provide the top 63 events I have in the order newest to oldest.	GET event ORDERBY event.start desc TOP 63
Give me the events I have that are going to start after yesterday in the order oldest to newest.	GET event FILTER event.start gt yesterday ORDERBY event.start asc
List the meetings that have started after yesterday arranged in order from oldest to newest. 	GET event FILTER event.start gt yesterday ORDERBY event.start asc
Find the event ends this week ordered by start time from oldest to newest.	GET event FILTER event.end eq this week ORDERBY event.start asc
What are the events ends this week ordered by start time from oldest to most recent?	GET event FILTER event.end eq this week ORDERBY event.start asc
What are the events I have with attachment starting after next friday?	GET event FILTER event.hasAttachments eq True FILTER event.start gt next Friday
List the meetings with attachments that will commence after next Friday.	GET event FILTER event.hasAttachments eq True FILTER event.start gt next Friday
Give me the meeting invitation received from Fallon Kiesewetter in the shared calendar.	GET event FILTER event.calendar eq Shared FILTER event.organizer eq Fallon Kiesewetter
What are the events that are organized by Fallon Kiesewetter in the shared calendar?	GET event FILTER event.calendar eq Shared FILTER event.organizer eq Fallon Kiesewetter
List out the important events in the pricing category.	GET event FILTER event.categories eq pricing FILTER event.importance eq High
Please provide the important events in the pricing category.	GET event FILTER event.categories eq pricing FILTER event.importance eq High
Give me the events that are going to end next month ordered by start time newest to oldest.	GET event FILTER event.end eq next month ORDERBY event.start desc
What are the events that are going to end next month ordered by start time newest to oldest?	GET event FILTER event.end eq next month ORDERBY event.start desc
Please provide the events I have without attachment in the holidays calendar.	GET event FILTER event.calendar eq Holidays FILTER event.hasAttachments eq False
Give me the events I have without attachment in the holidays calendar.	GET event FILTER event.calendar eq Holidays FILTER event.hasAttachments eq False
List the meetings with attachments that are scheduled to begin by tomorrow.	GET event FILTER event.hasAttachments eq True FILTER event.start lt tomorrow
What are the events with attachments starting before tomorrow?	GET event FILTER event.hasAttachments eq True FILTER event.start lt tomorrow
What are the high important events organized by nadene deaguero?	GET event FILTER event.importance eq High FILTER event.organizer eq Nadene Deaguero
List out the high important events organized by nadene deaguero.	GET event FILTER event.importance eq High FILTER event.organizer eq Nadene Deaguero
What are my meetings without attachments starting after next Thursday?	GET event FILTER event.hasAttachments eq False FILTER event.start gt next Thursday
Give me the events having no attachments and starting after next Thursday.	GET event FILTER event.hasAttachments eq False FILTER event.start gt next Thursday
Give me the events falling under india category organized by carie schab.	GET event FILTER event.categories eq India FILTER event.organizer eq Carie Schab
What are the events falling under india category organized by carie schab?	GET event FILTER event.categories eq India FILTER event.organizer eq Carie Schab
What are the important events organized by hyman stillson?	GET event FILTER event.importance eq High FILTER event.organizer eq Hyman Stillson
Provide me the important events organized by hyman stillson.	GET event FILTER event.importance eq High FILTER event.organizer eq Hyman Stillson
How many events are there at conf room 1045?	GET event COUNT FILTER event.location eq Conf Room 1045
List out the number of events at conf room 1045.	GET event COUNT FILTER event.location eq Conf Room 1045
Please provide the events organized by sallie hohaia and end time saturday.	GET event FILTER event.end eq Saturday FILTER event.organizer eq Sallie Hohaia
List out the events organized by sallie hohaia and end time saturday.	GET event FILTER event.end eq Saturday FILTER event.organizer eq Sallie Hohaia
