Show me the name of my files.	GET drive.root.children
List the type of the recent files in my drive	GET drive.recent
Which people have created the files in my drive?	GET drive.root.children
Show me the share status of the recent files created by me	GET drive.recent FILTER file.createdBy eq myself
How many files were last updated last Friday?	GET drive.root.children FILTER file.lastModifiedDateTime eq last Friday COUNT
Provide me the number of files that were last modified last Friday.	GET drive.root.children FILTER file.lastModifiedDateTime eq last Friday COUNT
Which Red Herring files were created by Rotenberry?	GET drive.root.children FILTER file.name eq Red Herring FILTER file.createdBy eq Rotenberry
Provide the files named Red Herring that were created by Rotenberry.	GET drive.root.children FILTER file.name eq Red Herring FILTER file.createdBy eq Rotenberry
Give me the files that were last modified from A to Z.	GET drive.root.children ORDERBY file.lastModifiedDateTime asc
Provide me the files that were last modified from A to Z.	GET drive.root.children ORDERBY file.lastModifiedDateTime asc
Give me the files which were last modified this Friday ordered by created time from newest to oldest.	GET drive.root.children FILTER file.lastModifiedDateTime eq this Friday ORDERBY file.createdDateTime desc
What are the files were lastly modified this Friday ordered by created time from newest to oldest?	GET drive.root.children FILTER file.lastModifiedDateTime eq this Friday ORDERBY file.createdDateTime desc
Give me the files that were shared with anyone in my organization.	GET drive.root.children FILTER file.sharedWith eq anyone in my organization
Provide me the files that were shared with anyone in my organization.	GET drive.root.children FILTER file.sharedWith eq anyone in my organization
Give me the number of recent excel files.	GET drive.recent FILTER file.fileType eq xlsx COUNT
Show me the number of recent excel files in my drive.	GET drive.recent FILTER file.fileType eq xlsx COUNT
Provide me the files last modified on Wednesday.	GET drive.root.children FILTER file.lastModifiedDateTime eq last Wednesday
Show me the files modified on last Wednesday.	GET drive.root.children FILTER file.lastModifiedDateTime eq last Wednesday
How many recent files i  have?	GET drive.recent COUNT
Give me the number of recent files i have.	GET drive.recent COUNT
Show me the pdf files about acceptance criterion in my drive.	GET drive.root.children FILTER file.fileType eq pdf FILTER file.name eq acceptance criterion
What were the pdf files about acceptance criterion?	GET drive.root.children FILTER file.fileType eq pdf FILTER file.name eq acceptance criterion
Give me the files.	GET drive.root.children
Show me the files.	GET drive.root.children
Give me the files which were created this Sunday and last modified this Monday.	GET drive.root.children FILTER file.createdDateTime eq this Sunday FILTER file.lastModifiedDateTime eq this Monday
What were the files that were created this Sunday and last modified this Monday?	GET drive.root.children FILTER file.createdDateTime eq this Sunday FILTER file.lastModifiedDateTime eq this Monday
What are the files I have in my drive?	GET drive.root.children
Tell me about the files I have in my drive.	GET drive.root.children
Show me the files in drive which were last modified by Elton.	GET drive.root.children FILTER file.lastModifiedBy eq Elton
What were the files which were last modified by Elton?	GET drive.root.children FILTER file.lastModifiedBy eq Elton
Provide me the top 12 last modified by of files.	GET drive.root.children TOP 12
What are the top 12 last modified by of files?	GET drive.root.children TOP 12
List the files named short-term context that were created by Rex Somer.	GET drive.root.children FILTER file.name eq short-term context FILTER file.createdBy eq Rex Somer
Which files named short-term context were created by Rex Somer?	GET drive.root.children FILTER file.name eq short-term context FILTER file.createdBy eq Rex Somer
How many powerpoint files were shared with me?	GET drive.sharedWithMe FILTER file.fileType eq ppt COUNT
Give me the number of ppt files shared with me.	GET drive.sharedWithMe FILTER file.fileType eq ppt COUNT
Provide me the files that were created this Tuesday and last modified two hours ago.	GET drive.root.children FILTER file.createdDateTime eq this Tuesday FILTER file.lastModifiedDateTime eq two hours ago
Which files were created this Tuesday and last edited two hours ago?	GET drive.root.children FILTER file.createdDateTime eq this Tuesday FILTER file.lastModifiedDateTime eq two hours ago
What are the files that were lastly updated by Tarlton?	GET drive.root.children FILTER file.lastModifiedBy eq Tarlton
Give me the files that were last edited by Tarlton.	GET drive.root.children FILTER file.lastModifiedBy eq Tarlton
How many recent files were modified by Sindy Ogata?	GET drive.recent FILTER file.lastModifiedBy eq Sindy Ogata COUNT
Provide me the number of recent files updated by Sindy Ogata.	GET drive.recent FILTER file.lastModifiedBy eq Sindy Ogata COUNT
Which are the files that were shared with anyone in my organization?	GET drive.sharedWithMe FILTER file.sharedWith eq anyone in my organization
Provide me the files shared with anyone in my organization.	GET drive.sharedWithMe FILTER file.sharedWith eq anyone in my organization
How many recent files which were lastly modified by Cherie Nally?	GET drive.recent FILTER file.lastModifiedBy eq Cherie Nally COUNT
Give me the number of recent files lastly modified by Cherie Nally.	GET drive.recent FILTER file.lastModifiedBy eq Cherie Nally COUNT
How many files shared with me that were created by Adelle?	GET drive.sharedWithMe FILTER file.createdBy eq Adelle COUNT
Give me the number of files shared with me and created by Adelle.	GET drive.sharedWithMe FILTER file.createdBy eq Adelle COUNT
How many recent files of jpeg are there?	GET drive.recent FILTER file.fileType eq jpeg COUNT
Give me the number of recent files of jpeg format.	GET drive.recent FILTER file.fileType eq jpeg COUNT
How many recent doc files I have in my drive?	GET drive.recent FILTER file.fileType eq doc COUNT
Provide me with the number of recent doc files.	GET drive.recent FILTER file.fileType eq doc COUNT
Give me the number of recent files.	GET drive.recent COUNT
List out the number of recent files.	GET drive.recent COUNT
List out the top 8 power point presentation files.	GET drive.root.children FILTER file.fileType eq ppt TOP 8
Which are the top 8 power point presentation files?	GET drive.root.children FILTER file.fileType eq ppt TOP 8
List out the number of files shared with me which were last modified by Bures.	GET drive.sharedWithMe FILTER file.lastModifiedBy eq Bures COUNT
How many files shared with me were lastly modified by Bures?	GET drive.sharedWithMe FILTER file.lastModifiedBy eq Bures COUNT
What are the top 9 files created by Mentgen?	GET drive.root.children FILTER file.createdBy eq Mentgen TOP 9
Tell me about the top 9 files created by Mentgen.	GET drive.root.children FILTER file.createdBy eq Mentgen TOP 9
What are the file types of files that were last modified by Tiffanie?	GET drive.root.children FILTER file.lastModifiedBy eq Tiffanie
List the file types for the files that were last modified by Tiffanie.	GET drive.root.children FILTER file.lastModifiedBy eq Tiffanie
