Show me the attachments and attendees of the meetings started after last weekend.	GET event FILTER event.start gt last weekend
Who is the organizer my meetings in smart assitant folder?	GET event FILTER event.categories eq smart assistant
Where is the location of my most recent meeting?	GET event ORDERBY event.start desc TOP 1
Show me the attachments and attendees of the meetings started after last weekend.	GET event FILTER event.start gt last weekend
Mention the events I have with attachment ending this week.	GET event FILTER event.end eq this week FILTER event.hasAttachments eq True
Give me the events I have with attachment ending this week.	GET event FILTER event.end eq this week FILTER event.hasAttachments eq True
What meetings for today are about DEMOGRAPHY and will take place from now onwards?	GET event FILTER event.start eq today FILTER event.start gt now SEARCH DEMOGRAPHY
Give me the list of my events from today about DEMOGRAPHY starting from now.	GET event FILTER event.start eq today FILTER event.start gt now SEARCH DEMOGRAPHY
Give me the important events I have about combinatorial auction without attachment starting Tuesday.	GET event FILTER event.hasAttachments eq False FILTER event.importance eq High FILTER event.start eq Tuesday SEARCH combinatorial auction
Please provide the important events I have about combinatorial auction without attachment starting Tuesday.	GET event FILTER event.hasAttachments eq False FILTER event.importance eq High FILTER event.start eq Tuesday SEARCH combinatorial auction
List the meetings about Library of Congress that have happened since yesterday.	GET event FILTER event.start gt yesterday ORDERBY event.start desc SEARCH Library of Congress
What meetings I have about Library of Congress that started after yesterday?	GET event FILTER event.start gt yesterday ORDERBY event.start desc SEARCH Library of Congress
Find the events with attachments that starts after last friday and regarding social costs.	GET event FILTER event.hasAttachments eq True FILTER event.start gt last Friday SEARCH Social costs
What meetings with attachments about social costs began since last Friday?	GET event FILTER event.hasAttachments eq True FILTER event.start gt last Friday SEARCH Social costs
What are the events in google calender that started before now and will end today?	GET event FILTER event.calendar eq Google FILTER event.end eq today FILTER event.start lt now
List the meetings from Google calendar that have already begun and are scheduled to end today.	GET event FILTER event.calendar eq Google FILTER event.end eq today FILTER event.start lt now
Give me the important events I have with attachment organized by Zonia Mathisen.	GET event FILTER event.hasAttachments eq True FILTER event.importance eq High FILTER event.organizer eq Zonia Mathisen
List the important events I have with attachment organized by Zonia Mathisen?	GET event FILTER event.hasAttachments eq True FILTER event.importance eq High FILTER event.organizer eq Zonia Mathisen
How many meetings will take place from now and end today?	GET event COUNT FILTER event.end eq today FILTER event.start gt now
How many events starts from now and ends today?	GET event COUNT FILTER event.end eq today FILTER event.start gt now
What are the less important events I have in the security category ordered by start time newest to oldest?	GET event FILTER event.categories eq security FILTER event.importance eq Low ORDERBY event.start desc
List out the less important events I have in the security category ordered by start time newest to oldest.	GET event FILTER event.categories eq security FILTER event.importance eq Low ORDERBY event.start desc
What are my today's important meetings that are starting from now? 	GET event FILTER event.importance eq High FILTER event.start eq today FILTER event.start gt now
Give me the list of my important events from today  starting from now.	GET event FILTER event.importance eq High FILTER event.start eq today FILTER event.start gt now
Give me the list of event with low importance that has no attachments at conf room 4256.	GET event FILTER event.hasAttachments eq False FILTER event.importance eq Low FILTER event.location eq Conf Room 4256
What low important events did I have without attachments at conf room 4256?	GET event FILTER event.hasAttachments eq False FILTER event.importance eq Low FILTER event.location eq Conf Room 4256
Find the events with attachments which organized by german vonseeger that ends on thursday.	GET event FILTER event.end eq Thursday FILTER event.hasAttachments eq True FILTER event.organizer eq German Vonseeger
What meetings did I have with attachments that organized by german vonseeger ends on thursday?	GET event FILTER event.end eq Thursday FILTER event.hasAttachments eq True FILTER event.organizer eq German Vonseeger
What are the events I have in the intranet category at Jetta's office?	GET event FILTER event.categories eq intranet FILTER event.location eq Jetta's office
Tell me the events I have in the intranet category at Jetta's office.	GET event FILTER event.categories eq intranet FILTER event.location eq Jetta's office
Give me the list of events having low importance that started after yesterday at fumiko's office.	GET event FILTER event.importance eq Low FILTER event.location eq Fumiko's office FILTER event.start gt yesterday
List the unimportant meetings that have initiated since yesterday in Fumiko's office.	GET event FILTER event.importance eq Low FILTER event.location eq Fumiko's office FILTER event.start gt yesterday
List the important events with high importance organized by tonita brantz at cedric's office.	GET event FILTER event.importance eq High FILTER event.location eq Cedric's office FILTER event.organizer eq Tonita Brantz
