Show me the last three emails I have received.	GET message ORDERBY message.receivedDateTime asc TOP 3
Whom have I sent emails to?	GET message
What are the subjects of the emails in my inbox	GET message
List out the sent times of the emails in my inbox	GET message
Show me the senders of emails in my inbox	GET message
Show me the attachments in my emails.	GET message
Show me the time I recieved each of my emails.	GET message
Provide me list of emails i have received and start from oldest to newest order.	GET message ORDERBY message.receivedDateTime asc
list out the emails i received from oldest to newest.	GET message ORDERBY message.receivedDateTime asc
Give me list of all emails I have received in ascending order.	GET message ORDERBY message.receivedDateTime asc
Give me the number of emails.	GET message COUNT
What total number of emails I have?	GET message COUNT
List the number of emails.	GET message COUNT
List the first 39 emails that i have sent.	GET message ORDERBY message.sentDateTime asc TOP 39
List oldest 39 emails i sent ordered by sent time from oldest to newest.	GET message ORDERBY message.sentDateTime asc TOP 39
List top 39 emails that I have sent ordered by sent time oldest to newest.	GET message ORDERBY message.sentDateTime asc TOP 39
What are the high importance emails that i have received in the ascending order?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List all the emails that I have received with high importance ordered by receive time oldest to newest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Which emails have high rank ordered by received time from oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List the emails having low importance from flossie salado?	GET message FILTER message.from eq Flossie Salado FILTER message.importance eq Low
Give me the emails with low importance sent from Flossie Salado .	GET message FILTER message.from eq Flossie Salado FILTER message.importance eq Low
How many low importance emails that i have received from flossie salado?	GET message FILTER message.from eq Flossie Salado FILTER message.importance eq Low
List the number of Emails.	GET message COUNT
list of the number of emails i have .	GET message COUNT
How many emails do I have?	GET message COUNT
What emails I have received under steve_approval category in ascending order?	GET message FILTER message.categories eq steve_approval ORDERBY message.receivedDateTime asc
What emails do i have in steve_approval category ordered by receivde time newest to oldest?	GET message FILTER message.categories eq steve_approval ORDERBY message.receivedDateTime asc
give me the emails about steve_approval which i received in asccending order.	GET message FILTER message.categories eq steve_approval ORDERBY message.receivedDateTime asc
Tell me about the emails that has attachments?	GET message FILTER message.hasAttachments eq True
please give me the List of emails that i have with attachments.	GET message FILTER message.hasAttachments eq True
Give me list of emails that i have with attachments .	GET message FILTER message.hasAttachments eq True
What are the unread emails that I have received today? 	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today
How many unread emails do i have received today?	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today
What emails i have received today marked as unread?	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today
What are the emails do I have in webex category with attachment?	GET message FILTER message.categories eq Webex FILTER message.hasAttachments eq True
Give me a list of emails that I have with attachments falling under webex category.	GET message FILTER message.categories eq Webex FILTER message.hasAttachments eq True
How many emails do i have with attachment in Webex category?	GET message FILTER message.categories eq Webex FILTER message.hasAttachments eq True
List the high importance emails that falls under Tech Data category.	GET message FILTER message.categories eq Tech Data FILTER message.importance eq High
Give me the high importance tech data emails.	GET message FILTER message.categories eq Tech Data FILTER message.importance eq High
List the emails having high rank that comes under tech data category?	GET message FILTER message.categories eq Tech Data FILTER message.importance eq High
Which are the emails I have received today about graphonomics?	GET message FILTER message.receivedDateTime eq today SEARCH Graphonomics
List the emails that I have received today about Graphonomics.	GET message FILTER message.receivedDateTime eq today SEARCH Graphonomics
What emails I have received today about Graphonomics?	GET message FILTER message.receivedDateTime eq today SEARCH Graphonomics
List me the important emails that are marked as unread.	GET message FILTER message.importance eq High FILTER message.isRead eq False
Give me the high important emails that I have not read yet.	GET message FILTER message.importance eq High FILTER message.isRead eq False
What emails i have with high importance and are marked as unread?	GET message FILTER message.importance eq High FILTER message.isRead eq False
Which are the read emails I have marked as read?	GET message FILTER message.isRead eq True
List out the read emails.	GET message FILTER message.isRead eq True
Give me the the read emails.	GET message FILTER message.isRead eq True
List out all emails about expert colleague having no attachment.	GET message FILTER message.hasAttachments eq False SEARCH expert colleague
What emails I have about expert colleague without attachments?	GET message FILTER message.hasAttachments eq False SEARCH expert colleague
Which are the emails about expert colleague having no attachments?	GET message FILTER message.hasAttachments eq False SEARCH expert colleague
List out all emails I have received ordered by newest to oldest.	GET message ORDERBY message.receivedDateTime desc
List out emails that I have received ordered by receive time newest to oldest.	GET message ORDERBY message.receivedDateTime desc
Give me the emails I have received from newest to oldest order.	GET message ORDERBY message.receivedDateTime desc
Tell me about the number of emails that are marked as read.	GET message COUNT FILTER message.isRead eq True
How many read emails I have ?	GET message COUNT FILTER message.isRead eq True
How many emails marked as read?	GET message COUNT FILTER message.isRead eq True
Which are the emails with high importance I have received today ?	GET message FILTER message.importance eq High FILTER message.receivedDateTime eq today
Give me the list of high importance emails I have received today.	GET message FILTER message.importance eq High FILTER message.receivedDateTime eq today
Which are the emails I have received today with high importance?	GET message FILTER message.importance eq High FILTER message.receivedDateTime eq today
Give me the high importance emails ordered by received time from newest to oldest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
List out high importance emails I have received order by newest to oldest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
Tell me the high importance emails I have received from newest from oldest order.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
Which are the emails having high importance ordered by received time from oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
What emails I have received with high importance ordered by receive time oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Which are the high importance emails i received  ordered by oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List out the high importance emails I have received ordered by newest to oldest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
What emails I have received with high importance ordered by receive time newest to oldest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
What are the high importance emails I have received from newest to oldest order?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
What are the emails I have received from oldest to newest order?	GET message ORDERBY message.receivedDateTime asc
List out emails I have received ordered by oldest to newest.	GET message ORDERBY message.receivedDateTime asc
List emails that I have received ordered by receive time oldest to newest.	GET message ORDERBY message.receivedDateTime asc
Tell me about the read emails I have with high importance.	GET message FILTER message.importance eq High FILTER message.isRead eq True
What emails I have which are marked as read with high importance?	GET message FILTER message.importance eq High FILTER message.isRead eq True
